postcode,sector,easting,northing,localAuthority,altitude,soilType
TN23 3NW,TN23 3,601024.0,139518.0,Ashford,40,Planosols
TW13 5LN,TW13 5,512518.0,172690.0,Hounslow,20,Unsurveyed/Urban
N11 1GN,N11 1,527990.0,193516.0,Barnet,60,Unsurveyed/Urban
W5 5QW,W5 5,517759.0,180313.0,Ealing,30,Unsurveyed/Urban
SE21 7HP,SE21 7,533898.0,172087.0,Southwark,90,Unsurveyed/Urban
PO41 0QA,PO41 0,435618.0,89665.0,Isle of Wight,10,Planosols
SE16 7JB,SE16 7,535185.0,179619.0,Southwark,0,Unsurveyed/Urban
TN29 0AB,TN29 0,609132.0,128283.0,Folkestone and Hythe,0,Gleysols
TN10 4DN,TN10 4,560601.0,148522.0,Tonbridge and Malling,40,Unsurveyed/Urban
PO39 0BP,PO39 0,432646.0,86941.0,Isle of Wight,30,Luvisols
BR5 2DF,BR5 2,546425.0,167863.0,Bromley,60,Unsurveyed/Urban
RM3 9JX,RM3 9,554950.0,191703.0,Havering,40,Unsurveyed/Urban
N7 7RY,N7 7,530887.0,186623.0,Islington,30,Unsurveyed/Urban
SW1V 3EL,SW1V 3,529100.0,178182.0,Westminster,10,Unsurveyed/Urban
KT18 7PJ,KT18 7,520582.0,160648.0,Epsom and Ewell,50,Unsurveyed/Urban
HP11 1LT,HP11 1,486802.0,192876.0,Buckinghamshire,70,Unsurveyed/Urban
SM3 8QY,SM3 8,523932.0,164297.0,Sutton,40,Unsurveyed/Urban
TN7 4HS,TN7 4,544696.0,134438.0,Wealden,80,Planosols
PO21 5NE,PO21 5,492585.0,99727.0,Arun,10,Unsurveyed/Urban
PO14 4BE,PO14 4,453294.0,106653.0,Fareham,30,Unsurveyed/Urban
SS15 4AZ,SS15 4,570176.0,191114.0,Basildon,20,Luvisols
ME2 3HF,ME2 3,573111.0,169395.0,Medway,30,Unsurveyed/Urban
SE20 7XY,SE20 7,535235.0,169079.0,Bromley,40,Unsurveyed/Urban
UB1 2PF,UB1 2,513272.0,182399.0,Ealing,40,Unsurveyed/Urban
NW8 9LJ,NW8 9,526624.0,182990.0,Westminster,50,Unsurveyed/Urban
PO12 3SA,PO12 3,459692.0,100056.0,Gosport,10,Unsurveyed/Urban
RG40 1GP,RG40 1,481209.0,168620.0,Wokingham,70,Unsurveyed/Urban
GU3 2EN,GU3 2,492900.0,150197.0,Guildford,60,Planosols
SL4 2NS,SL4 2,499096.0,174094.0,Windsor and Maidenhead,20,Unsurveyed/Urban
OX11 9TA,OX11 9,452995.0,189305.0,South Oxfordshire,60,Luvisols
TW20 9PN,TW20 9,500479.0,170814.0,Runnymede,20,Cambisols
PO30 1HN,PO30 1,450033.0,88611.0,Isle of Wight,20,Luvisols
RH11 0DQ,RH11 0,525142.0,137396.0,Crawley,70,Unsurveyed/Urban
W1U 5PB,W1U 5,528250.0,181915.0,Westminster,30,Unsurveyed/Urban
GU16 6TE,GU16 6,491004.0,157685.0,Surrey Heath,110,Podzols
RM15 5AH,RM15 5,558532.0,182099.0,Thurrock,20,Unsurveyed/Urban
RG12 9PY,RG12 9,487579.0,167995.0,Bracknell Forest,80,Unsurveyed/Urban
SE14 6DF,SE14 6,536143.0,177255.0,Lewisham,10,Unsurveyed/Urban
E2 8AS,E2 8,533462.0,183638.0,Hackney,20,Unsurveyed/Urban
E9 7LG,E9 7,535672.0,183813.0,Hackney,10,Unsurveyed/Urban
ME1 2LE,ME1 2,574452.0,166849.0,Medway,50,Unsurveyed/Urban
CR2 6ND,CR2 6,531917.0,163876.0,Croydon,60,Unsurveyed/Urban
BN1 7HT,BN1 7,531688.0,107217.0,Brighton and Hove,100,Leptosols
RG2 9AG,RG2 9,473596.0,168579.0,Wokingham,60,Planosols
RH12 1PX,RH12 1,516067.0,130196.0,Horsham,40,Cambisols
TW9 3AE,TW9 3,518747.0,177642.0,Richmond upon Thames,10,Unsurveyed/Urban
PO33 1FG,PO33 1,460444.0,91733.0,Isle of Wight,40,Luvisols
SE22 9BN,SE22 9,534022.0,175254.0,Southwark,20,Unsurveyed/Urban
HA5 2NR,HA5 2,509848.0,189545.0,Hillingdon,70,Unsurveyed/Urban
BN3 1BB,BN3 1,529856.0,104450.0,Brighton and Hove,20,Unsurveyed/Urban
KT13 9HF,KT13 9,508880.0,165250.0,Elmbridge,30,Unsurveyed/Urban
BN2 0GW,BN2 0,531713.0,104318.0,Brighton and Hove,40,Unsurveyed/Urban
UB1 2PY,UB1 2,512841.0,181683.0,Ealing,30,Unsurveyed/Urban
KT16 8NS,KT16 8,505097.0,166430.0,Runnymede,20,Unsurveyed/Urban
TN4 8LD,TN4 8,557140.0,138093.0,Tunbridge Wells,90,Cambisols
SO31 8EP,SO31 8,448251.0,110277.0,Eastleigh,30,Unsurveyed/Urban
RG19 3RD,RG19 3,450029.0,167259.0,West Berkshire,70,Luvisols
TW5 0EP,TW5 0,512505.0,177590.0,Hounslow,30,Unsurveyed/Urban
W13 0JS,W13 0,516117.0,180867.0,Ealing,30,Unsurveyed/Urban
TN38 0UB,TN38 0,579266.0,109891.0,Hastings,60,Unsurveyed/Urban
RG30 4QN,RG30 4,468171.0,172227.0,Reading,60,Unsurveyed/Urban
CT21 6ED,CT21 6,616241.0,134234.0,Folkestone and Hythe,10,Unsurveyed/Urban
RM10 7DL,RM10 7,550013.0,186008.0,Barking and Dagenham,10,Unsurveyed/Urban
RG12 1QB,RG12 1,486797.0,169005.0,Bracknell Forest,70,Unsurveyed/Urban
TN8 6DS,TN8 6,544570.0,147073.0,Sevenoaks,40,Mixed
TW20 0BZ,TW20 0,499303.0,170777.0,Runnymede,60,Unsurveyed/Urban
HP21 8JA,HP21 8,481922.0,212676.0,Buckinghamshire,80,Unsurveyed/Urban
SS16 5GS,SS16 5,570452.0,188221.0,Basildon,30,Unsurveyed/Urban
TN28 8BB,TN28 8,606908.0,125087.0,Folkestone and Hythe,0,Arenosols
SO22 6NT,SO22 6,446510.0,131912.0,Winchester,70,Unsurveyed/Urban
BN13 1DH,BN13 1,512562.0,103723.0,Worthing,10,Unsurveyed/Urban
RH7 6ND,RH7 6,540512.0,142318.0,Tandridge,90,Luvisols
CT17 9RG,CT17 9,631660.0,141631.0,Dover,10,Unsurveyed/Urban
RG2 7SD,RG2 7,472110.0,170893.0,Reading,50,Unsurveyed/Urban
BN23 8DF,BN23 8,561916.0,103235.0,Eastbourne,10,Unsurveyed/Urban
W1J 0AN,W1J 0,529238.0,180575.0,Westminster,20,Unsurveyed/Urban
SO24 9RA,SO24 9,460948.0,134505.0,Winchester,100,Leptosols
ME17 3DY,ME17 3,582871.0,147272.0,Maidstone,40,Planosols
N17 6DG,N17 6,532963.0,189615.0,Haringey,20,Unsurveyed/Urban
BN6 8YD,BN6 8,530868.0,116136.0,Mid Sussex,40,Unsurveyed/Urban
HP6 6LG,HP6 6,497485.0,198667.0,Buckinghamshire,140,Unsurveyed/Urban
BH25 6RG,BH25 6,423373.0,94806.0,New Forest,40,Unsurveyed/Urban
UB7 8BB,UB7 8,506340.0,181216.0,Hillingdon,30,Unsurveyed/Urban
N16 8HY,N16 8,533457.0,185302.0,Hackney,20,Unsurveyed/Urban
EC2A 3BE,EC2A 3,533319.0,182592.0,Hackney,20,Unsurveyed/Urban
HP21 9NU,HP21 9,481081.0,212125.0,Buckinghamshire,80,Unsurveyed/Urban
PO21 3SR,PO21 3,491315.0,98843.0,Arun,10,Unsurveyed/Urban
DA7 5ES,DA7 5,548801.0,176845.0,Bexley,50,Unsurveyed/Urban
SS16 5EX,SS16 5,570452.0,187499.0,Basildon,40,Unsurveyed/Urban
BN14 7HF,BN14 7,514023.0,103533.0,Worthing,10,Unsurveyed/Urban
DA12 4QS,DA12 4,566144.0,171384.0,Gravesham,60,Unsurveyed/Urban
EC1V 1AR,EC1V 1,532615.0,182737.0,Hackney,20,Unsurveyed/Urban
BN18 0LB,BN18 0,498009.0,102646.0,Arun,0,Gleysols
RG7 3YY,RG7 3,465664.0,166914.0,West Berkshire,90,Luvisols
DA1 2NB,DA1 2,553417.0,173975.0,Dartford,30,Unsurveyed/Urban
SS3 0NS,SS3 0,592621.0,189750.0,Rochford,10,Luvisols
SO15 8AN,SO15 8,439903.0,112844.0,Southampton,10,Unsurveyed/Urban
PO18 9JL,PO18 9,480113.0,111316.0,Chichester,50,Leptosols
IG11 8BB,IG11 8,543704.0,184064.0,Barking and Dagenham,0,Unsurveyed/Urban
E8 4EA,E8 4,533543.0,183902.0,Hackney,20,Unsurveyed/Urban
ME11 5EY,ME11 5,591091.0,172265.0,Swale,10,Unsurveyed/Urban
NW2 7BN,NW2 7,522132.0,186587.0,Brent,50,Unsurveyed/Urban
RM16 4BE,RM16 4,564122.0,179017.0,Thurrock,30,Unsurveyed/Urban
GU21 6EN,GU21 6,500588.0,158762.0,Woking,30,Unsurveyed/Urban
PO3 6JQ,PO3 6,466216.0,101457.0,Portsmouth,0,Unsurveyed/Urban
DA8 2NZ,DA8 2,552697.0,176991.0,Bexley,10,Mixed
PO5 3HN,PO5 3,464280.0,98875.0,Portsmouth,10,Unsurveyed/Urban
SE18 5EU,SE18 5,542675.0,178670.0,Greenwich,30,Unsurveyed/Urban
TW4 7PB,TW4 7,511360.0,175972.0,Hounslow,20,Unsurveyed/Urban
BR1 3QD,BR1 3,540092.0,169995.0,Bromley,70,Unsurveyed/Urban
TW13 5JQ,TW13 5,512212.0,172855.0,Hounslow,20,Unsurveyed/Urban
GU24 9PS,GU24 9,494542.0,161345.0,Surrey Heath,50,Planosols
SW3 2AT,SW3 2,527191.0,178846.0,Kensington and Chelsea,10,Unsurveyed/Urban
EC1N 2PL,EC1N 2,531407.0,181494.0,City of London,10,Unsurveyed/Urban
TN11 0PR,TN11 0,563179.0,143966.0,Tunbridge Wells,70,Luvisols
OX9 3XH,OX9 3,471230.0,205905.0,South Oxfordshire,70,Cambisols
N7 8RD,N7 8,530769.0,184880.0,Islington,40,Unsurveyed/Urban
HP14 3BA,HP14 3,482034.0,194190.0,Buckinghamshire,100,Leptosols
TW15 1TR,TW15 1,509111.0,170481.0,Spelthorne,20,Unsurveyed/Urban
SW2 2AG,SW2 2,530740.0,174075.0,Lambeth,40,Unsurveyed/Urban
RG2 0AS,RG2 0,471848.0,172081.0,Reading,60,Unsurveyed/Urban
IG11 7LD,IG11 7,544120.0,183632.0,Barking and Dagenham,10,Unsurveyed/Urban
SE18 5ED,SE18 5,542450.0,178727.0,Greenwich,10,Unsurveyed/Urban
E17 6AD,E17 6,535866.0,190205.0,Waltham Forest,10,Unsurveyed/Urban
HP8 4NR,HP8 4,498582.0,193944.0,Buckinghamshire,90,Cambisols
SO40 2RY,SO40 2,433885.0,114440.0,New Forest,20,Planosols
BN23 7DX,BN23 7,563166.0,102311.0,Eastbourne,10,Unsurveyed/Urban
CT14 7LG,CT14 7,637569.0,150523.0,Dover,10,Unsurveyed/Urban
HP9 1FD,HP9 1,494590.0,190725.0,Buckinghamshire,110,Unsurveyed/Urban
CT15 6HY,CT15 6,634674.0,143408.0,Dover,110,Luvisols
TN6 2NG,TN6 2,551968.0,130545.0,Wealden,200,Unsurveyed/Urban
HP18 0HS,HP18 0,476578.0,213698.0,Buckinghamshire,80,Stagnosols
SW15 6RN,SW15 6,523649.0,174570.0,Wandsworth,30,Unsurveyed/Urban
PO40 9PL,PO40 9,432838.0,87652.0,Isle of Wight,10,Luvisols
W2 1ES,W2 1,527136.0,181590.0,Westminster,30,Unsurveyed/Urban
PO9 5DN,PO9 5,471150.0,108686.0,Havant,20,Cambisols
BN20 7AD,BN20 7,561043.0,98071.0,Eastbourne,10,Unsurveyed/Urban
N3 1LP,N3 1,525617.0,191237.0,Barnet,90,Unsurveyed/Urban
RG21 8BJ,RG21 8,462602.0,151905.0,Basingstoke and Deane,90,Unsurveyed/Urban
TN16 2EX,TN16 2,543163.0,153462.0,Tandridge,120,Luvisols
GU1 4ES,GU1 4,499049.0,150522.0,Guildford,30,Unsurveyed/Urban
SO50 4GR,SO50 4,445711.0,120058.0,Eastleigh,20,Unsurveyed/Urban
RH18 5AR,RH18 5,542415.0,134449.0,Wealden,90,Luvisols
KT9 1JG,KT9 1,518776.0,164220.0,Kingston upon Thames,40,Unsurveyed/Urban
SL6 1JX,SL6 1,488740.0,181182.0,Windsor and Maidenhead,30,Unsurveyed/Urban
BN44 3DX,BN44 3,514385.0,113989.0,Horsham,30,Luvisols
W1U 7RT,W1U 7,528074.0,181558.0,Westminster,30,Unsurveyed/Urban
KT9 1RP,KT9 1,518630.0,164952.0,Kingston upon Thames,30,Unsurveyed/Urban
SS3 0DN,SS3 0,594989.0,187698.0,Rochford,10,Luvisols
PO16 8LJ,PO16 8,462191.0,106092.0,Fareham,20,Unsurveyed/Urban
ME15 6UG,ME15 6,575953.0,154624.0,Maidstone,40,Unsurveyed/Urban
BH24 1PZ,BH24 1,415654.0,105112.0,New Forest,20,Unsurveyed/Urban
KT15 1AQ,KT15 1,503834.0,164006.0,Runnymede,30,Unsurveyed/Urban
SS8 8DE,SS8 8,579896.0,184257.0,Castle Point,0,Unsurveyed/Urban
RH12 1EA,RH12 1,517691.0,131138.0,Horsham,50,Unsurveyed/Urban
SE19 1AX,SE19 1,533169.0,171263.0,Lambeth,70,Unsurveyed/Urban
SW17 0EF,SW17 0,527540.0,171763.0,Wandsworth,20,Unsurveyed/Urban
RM14 2NS,RM14 2,555102.0,186225.0,Havering,10,Unsurveyed/Urban
KT23 3NH,KT23 3,513585.0,155303.0,Mole Valley,60,Unsurveyed/Urban
KT13 0UX,KT13 0,507060.0,162032.0,Elmbridge,20,Unsurveyed/Urban
RH2 0BQ,RH2 0,525638.0,150708.0,Reigate and Banstead,90,Unsurveyed/Urban
CR3 0AJ,CR3 0,533484.0,158138.0,Tandridge,110,Luvisols
DA2 6ER,DA2 6,556701.0,173583.0,Dartford,50,Unsurveyed/Urban
HA4 6JW,HA4 6,509700.0,186592.0,Hillingdon,40,Unsurveyed/Urban
BN27 3WF,BN27 3,558361.0,109898.0,Wealden,30,Unsurveyed/Urban
CM12 9RG,CM12 9,568156.0,193539.0,Basildon,60,Unsurveyed/Urban
TW13 4QG,TW13 4,509872.0,171856.0,Hounslow,20,Unsurveyed/Urban
DA16 3NL,DA16 3,545422.0,176290.0,Bexley,60,Cambisols
TW14 9BT,TW14 9,510490.0,173366.0,Hounslow,20,Unsurveyed/Urban
RG1 7NE,RG1 7,470840.0,173406.0,Reading,40,Unsurveyed/Urban
SE16 4UH,SE16 4,534136.0,179783.0,Southwark,10,Unsurveyed/Urban
SS16 5QX,SS16 5,569449.0,187969.0,Basildon,40,Unsurveyed/Urban
ME14 1BS,ME14 1,576231.0,155747.0,Maidstone,20,Unsurveyed/Urban
DA5 2EU,DA5 2,550647.0,171591.0,Dartford,70,Unsurveyed/Urban
PO18 0HQ,PO18 0,487513.0,114371.0,Chichester,70,Leptosols
CT7 9PJ,CT7 9,629013.0,169373.0,Thanet,10,Unsurveyed/Urban
N1 8PH,N1 8,532178.0,183777.0,Islington,20,Unsurveyed/Urban
IG3 9JG,IG3 9,545280.0,186518.0,Redbridge,10,Unsurveyed/Urban
ME5 9UU,ME5 9,574873.0,164294.0,Medway,120,Unsurveyed/Urban
TN11 9SJ,TN11 9,561692.0,152721.0,Tonbridge and Malling,50,Planosols
NW4 4XH,NW4 4,522507.0,189150.0,Barnet,80,Unsurveyed/Urban
SL8 5LQ,SL8 5,489529.0,187929.0,Buckinghamshire,40,Luvisols
SW1P 2JG,SW1P 2,529784.0,179288.0,Westminster,10,Unsurveyed/Urban
N7 8QH,N7 8,530885.0,185070.0,Islington,40,Unsurveyed/Urban
CT14 8BW,CT14 8,637770.0,148809.0,Dover,10,Unsurveyed/Urban
TW12 1AW,TW12 1,513152.0,171865.0,Richmond upon Thames,20,Unsurveyed/Urban
CT6 5DE,CT6 5,618181.0,167953.0,Canterbury,10,Unsurveyed/Urban
SS0 7JT,SS0 7,587365.0,185517.0,Southend-on-Sea,30,Unsurveyed/Urban
TN25 5EE,TN25 5,604746.0,147066.0,Ashford,30,Gleysols
RH10 4RA,RH10 4,534337.0,135721.0,Mid Sussex,160,Luvisols
ME3 7JX,ME3 7,571096.0,172897.0,Gravesham,10,Luvisols
RH16 3RR,RH16 3,534397.0,123514.0,Mid Sussex,70,Unsurveyed/Urban
PO2 0PP,PO2 0,465535.0,102585.0,Portsmouth,0,Unsurveyed/Urban
HP18 0PS,HP18 0,479148.0,215421.0,Buckinghamshire,80,Stagnosols
RG27 9BP,RG27 9,471903.0,156575.0,Hart,70,Planosols
W2 6NH,W2 6,526004.0,181704.0,Westminster,30,Unsurveyed/Urban
SL5 7QA,SL5 7,494690.0,169168.0,Windsor and Maidenhead,50,Luvisols
SW13 9PE,SW13 9,522364.0,176918.0,Richmond upon Thames,10,Unsurveyed/Urban
BR3 3PL,BR3 3,537332.0,168183.0,Bromley,50,Unsurveyed/Urban
GU15 1AJ,GU15 1,490369.0,159800.0,Surrey Heath,110,Unsurveyed/Urban
MK18 3FX,MK18 3,476404.0,227810.0,Buckinghamshire,110,Luvisols
E10 5SQ,E10 5,537538.0,185949.0,Waltham Forest,10,Unsurveyed/Urban
BN9 9HU,BN9 9,544306.0,101082.0,Lewes,40,Unsurveyed/Urban
BN2 8FP,BN2 8,538120.0,103129.0,Brighton and Hove,80,Unsurveyed/Urban
UB9 4EG,UB9 4,504672.0,185055.0,Buckinghamshire,40,Gleysols
HA0 4LU,HA0 4,518110.0,183770.0,Brent,40,Unsurveyed/Urban
BN27 2DD,BN27 2,559639.0,108927.0,Wealden,10,Mixed
ME14 2QT,ME14 2,575318.0,157354.0,Maidstone,20,Cambisols
ME5 8GA,ME5 8,576688.0,163164.0,Medway,130,Unsurveyed/Urban
SS13 2RH,SS13 2,574357.0,188982.0,Basildon,20,Cambisols
CM14 4PT,CM14 4,557792.0,193053.0,Brentwood,50,Unsurveyed/Urban
SW9 8JP,SW9 8,531171.0,175378.0,Lambeth,20,Unsurveyed/Urban
SW20 8TS,SW20 8,523176.0,169731.0,Merton,20,Unsurveyed/Urban
GU12 6RN,GU12 6,489195.0,150889.0,Guildford,70,Unsurveyed/Urban
TW4 5HT,TW4 5,512882.0,174697.0,Hounslow,20,Unsurveyed/Urban
CR7 8AD,CR7 8,531911.0,168836.0,Croydon,50,Unsurveyed/Urban
SE17 2HG,SE17 2,532564.0,178334.0,Southwark,10,Unsurveyed/Urban
CR0 1UE,CR0 1,532172.0,166030.0,Croydon,50,Unsurveyed/Urban
BN23 6NH,BN23 6,562937.0,101405.0,Eastbourne,10,Cambisols
UB1 3RQ,UB1 3,513956.0,181120.0,Ealing,20,Unsurveyed/Urban
TN35 5HA,TN35 5,583892.0,110838.0,Hastings,90,Unsurveyed/Urban
PO5 1JL,PO5 1,464463.0,99357.0,Portsmouth,10,Unsurveyed/Urban
RG14 1XB,RG14 1,446555.0,168291.0,West Berkshire,80,Unsurveyed/Urban
NW9 5AW,NW9 5,521239.0,190504.0,Barnet,50,Unsurveyed/Urban
KT11 2LR,KT11 2,510788.0,160162.0,Elmbridge,20,Unsurveyed/Urban
W14 0JU,W14 0,523835.0,179334.0,Hammersmith and Fulham,10,Unsurveyed/Urban
SW7 1LA,SW7 1,527443.0,179601.0,Westminster,10,Cambisols
ME12 4JF,ME12 4,597295.0,172589.0,Swale,70,Luvisols
DA1 1EW,DA1 1,554131.0,173884.0,Dartford,10,Unsurveyed/Urban
PO8 8PZ,PO8 8,467601.0,111041.0,Havant,40,Unsurveyed/Urban
OX33 1FH,OX33 1,459790.0,205690.0,South Oxfordshire,80,Leptosols
SE26 6PH,SE26 6,535027.0,171750.0,Lewisham,60,Unsurveyed/Urban
ME12 1AF,ME12 1,592127.0,174831.0,Swale,0,Unsurveyed/Urban
SL4 5YN,SL4 5,496593.0,176716.0,Windsor and Maidenhead,30,Unsurveyed/Urban
CT6 6AX,CT6 6,618390.0,168312.0,Canterbury,10,Unsurveyed/Urban
PO5 3ES,PO5 3,464314.0,98953.0,Portsmouth,10,Unsurveyed/Urban
WC2R 0DA,WC2R 0,530582.0,180739.0,Westminster,10,Unsurveyed/Urban
SN6 8JE,SN6 8,422829.0,187331.0,Vale of White Horse,100,Stagnosols
E16 2AD,E16 2,542002.0,180175.0,Newham,10,Unsurveyed/Urban
SS17 7NU,SS17 7,570232.0,184167.0,Thurrock,20,Unsurveyed/Urban
ME15 8GJ,ME15 8,579017.0,152415.0,Maidstone,100,Luvisols
UB10 9LP,UB10 9,507342.0,184501.0,Hillingdon,40,Unsurveyed/Urban
SW2 1JL,SW2 1,531183.0,175238.0,Lambeth,20,Unsurveyed/Urban
NW1 1GQ,NW1 1,529433.0,182967.0,Camden,20,Unsurveyed/Urban
TN8 7AQ,TN8 7,550559.0,145135.0,Sevenoaks,60,Luvisols
E17 5EZ,E17 5,536873.0,190122.0,Waltham Forest,20,Unsurveyed/Urban
PO7 6UJ,PO7 6,465866.0,111425.0,Winchester,40,Stagnosols
SO18 2EL,SO18 2,445191.0,113868.0,Southampton,50,Unsurveyed/Urban
UB7 9PD,UB7 9,506632.0,179773.0,Hillingdon,30,Unsurveyed/Urban
RG40 1XB,RG40 1,481580.0,169597.0,Wokingham,60,Unsurveyed/Urban
RH20 1BS,RH20 1,504064.0,120512.0,Horsham,20,Planosols
SP10 3HB,SP10 3,435503.0,146036.0,Test Valley,70,Unsurveyed/Urban
RH7 6HA,RH7 6,538793.0,143868.0,Tandridge,60,Luvisols
RG26 3NG,RG26 3,459517.0,161302.0,Basingstoke and Deane,90,Luvisols
W11 4BY,W11 4,523853.0,180547.0,Kensington and Chelsea,10,Unsurveyed/Urban
SE18 2HL,SE18 2,545465.0,177495.0,Greenwich,60,Unsurveyed/Urban
GU34 2QD,GU34 2,472763.0,139376.0,East Hampshire,100,Cambisols
N10 1BD,N10 1,528324.0,191144.0,Barnet,50,Unsurveyed/Urban
N3 1QW,N3 1,525339.0,190987.0,Barnet,90,Unsurveyed/Urban
TN9 2AB,TN9 2,558818.0,145808.0,Tonbridge and Malling,30,Unsurveyed/Urban
BN41 2PN,BN41 2,524962.0,106505.0,Brighton and Hove,50,Unsurveyed/Urban
GU21 4TG,GU21 4,499644.0,159521.0,Woking,30,Unsurveyed/Urban
SP10 2DF,SP10 2,436771.0,144920.0,Test Valley,80,Unsurveyed/Urban
BN20 8EG,BN20 8,559194.0,99186.0,Eastbourne,60,Unsurveyed/Urban
PO6 3AD,PO6 3,465645.0,105225.0,Portsmouth,10,Unsurveyed/Urban
SW5 0NB,SW5 0,525903.0,178816.0,Kensington and Chelsea,10,Unsurveyed/Urban
TN23 5HS,TN23 5,598191.0,141553.0,Ashford,60,Luvisols
SS7 5SP,SS7 5,577140.0,188182.0,Castle Point,30,Unsurveyed/Urban
SS4 3BJ,SS4 3,586408.0,192384.0,Rochford,20,Unsurveyed/Urban
SE18 5JG,SE18 5,542404.0,178581.0,Greenwich,20,Unsurveyed/Urban
PO19 3AT,PO19 3,485189.0,105573.0,Chichester,20,Unsurveyed/Urban
SW12 0EH,SW12 0,529353.0,173207.0,Lambeth,30,Unsurveyed/Urban
SE25 6PW,SE25 6,533741.0,168584.0,Croydon,60,Unsurveyed/Urban
SW18 4PN,SW18 4,525415.0,173842.0,Wandsworth,10,Unsurveyed/Urban
PO38 2JW,PO38 2,448404.0,79822.0,Isle of Wight,70,Luvisols
SE1 2RY,SE1 2,533542.0,179999.0,Southwark,10,Unsurveyed/Urban
RH18 5JS,RH18 5,541957.0,133118.0,Wealden,160,Podzols
KT16 0NA,KT16 0,502343.0,163322.0,Runnymede,40,Podzols
SN6 8JX,SN6 8,426322.0,185029.0,Vale of White Horse,130,Luvisols
OX27 0BT,OX27 0,467990.0,224719.0,Buckinghamshire,90,Mixed
RM1 2RR,RM1 2,552468.0,188318.0,Havering,30,Unsurveyed/Urban
E15 3EG,E15 3,539714.0,183451.0,Newham,10,Unsurveyed/Urban
RH1 6NR,RH1 6,528212.0,150643.0,Reigate and Banstead,80,Unsurveyed/Urban
GU16 9YA,GU16 9,488717.0,157568.0,Surrey Heath,80,Podzols
GU51 2TT,GU51 2,482435.0,155603.0,Hart,70,Gleysols
DA3 8JP,DA3 8,560281.0,165758.0,Sevenoaks,140,Luvisols
SO32 3LN,SO32 3,459191.0,121463.0,Winchester,130,Leptosols
RG17 8PT,RG17 8,432784.0,178871.0,West Berkshire,130,Cambisols
RG4 8SB,RG4 8,471963.0,176299.0,Reading,80,Unsurveyed/Urban
GU17 0JX,GU17 0,484418.0,160285.0,Hart,60,Gleysols
PO10 7QA,PO10 7,474759.0,107043.0,Havant,40,Unsurveyed/Urban
PO6 3PD,PO6 3,465147.0,105640.0,Portsmouth,10,Unsurveyed/Urban
KT10 8HX,KT10 8,514728.0,166289.0,Elmbridge,10,Unsurveyed/Urban
SO16 3NE,SO16 3,442276.0,116908.0,Southampton,70,Planosols
PO30 4JY,PO30 4,442180.0,88544.0,Isle of Wight,30,Planosols
SO19 6FN,SO19 6,446384.0,112345.0,Southampton,50,Unsurveyed/Urban
RH13 6RG,RH13 6,519128.0,125343.0,Horsham,40,Planosols
RH19 3LE,RH19 3,540787.0,139213.0,Mid Sussex,130,Luvisols
E7 9BZ,E7 9,539967.0,185333.0,Newham,10,Unsurveyed/Urban
NW10 8DW,NW10 8,520500.0,184430.0,Brent,30,Unsurveyed/Urban
RH4 2BY,RH4 2,516865.0,149221.0,Mole Valley,80,Unsurveyed/Urban
W3 0AB,W3 0,520222.0,181591.0,Ealing,30,Unsurveyed/Urban
DA5 3HU,DA5 3,547758.0,172949.0,Bexley,30,Unsurveyed/Urban
N15 6SL,N15 6,532845.0,188299.0,Haringey,20,Unsurveyed/Urban
N20 9PN,N20 9,526077.0,194818.0,Barnet,90,Mixed
RG14 7QY,RG14 7,447384.0,165892.0,West Berkshire,110,Unsurveyed/Urban
BN13 3RA,BN13 3,514879.0,102886.0,Worthing,10,Unsurveyed/Urban
TN22 1HG,TN22 1,547571.0,122535.0,Wealden,50,Luvisols
W1G 8GG,W1G 8,528469.0,181824.0,Westminster,30,Unsurveyed/Urban
DA13 0TW,DA13 0,563842.0,162362.0,Gravesham,180,Luvisols
RM6 4AB,RM6 4,547670.0,187872.0,Redbridge,20,Unsurveyed/Urban
CR4 4EJ,CR4 4,527402.0,168117.0,Merton,20,Unsurveyed/Urban
GU4 8QT,GU4 8,503095.0,146192.0,Waverley,90,Podzols
SE2 9UZ,SE2 9,547694.0,179961.0,Bexley,0,Unsurveyed/Urban
BN14 9PJ,BN14 9,513800.0,104983.0,Worthing,20,Unsurveyed/Urban
SW1X 7TS,SW1X 7,528476.0,179593.0,Westminster,10,Unsurveyed/Urban
SM6 9DU,SM6 9,529858.0,163705.0,Sutton,60,Unsurveyed/Urban
E1 5QH,E1 5,534973.0,181983.0,Tower Hamlets,10,Unsurveyed/Urban
RM15 4XD,RM15 4,555989.0,181957.0,Thurrock,20,Gleysols
PO6 1HR,PO6 1,467318.0,105920.0,Portsmouth,30,Unsurveyed/Urban
RG1 1PJ,RG1 1,471627.0,173632.0,Reading,40,Unsurveyed/Urban
SE15 3UN,SE15 3,534635.0,175465.0,Southwark,20,Unsurveyed/Urban
E2 9BX,E2 9,535060.0,183326.0,Tower Hamlets,20,Unsurveyed/Urban
E15 1SD,E15 1,539220.0,185073.0,Newham,10,Unsurveyed/Urban
RG30 2JP,RG30 2,469184.0,173555.0,Reading,50,Unsurveyed/Urban
NW9 8DU,NW9 8,520619.0,187545.0,Brent,50,Unsurveyed/Urban
PO36 9BY,PO36 9,459501.0,84279.0,Isle of Wight,30,Luvisols
BN1 1ED,BN1 1,531159.0,104225.0,Brighton and Hove,10,Unsurveyed/Urban
