postcode,sector,easting,northing,localAuthority,altitude,soilType,riskLabel,medianPrice
CT1 2LN,CT1 2,614488.0,157396.0,Canterbury,10,Unsurveyed/Urban,1,441500.0
GU33 6AR,GU33 6,477890.0,131155.0,East Hampshire,80,Podzols,1,473100.0
GU51 1HR,GU51 1,480112.0,155278.0,Hart,70,Podzols,1,665400.0
DA11 8AQ,DA11 8,562828.0,172592.0,Gravesham,30,Unsurveyed/Urban,1,311200.0
CT17 9UP,CT17 9,631117.0,141180.0,Dover,30,Unsurveyed/Urban,1,190700.0
SL3 7HH,SL3 7,499444.0,179140.0,Slough,30,Unsurveyed/Urban,1,827000.0
E17 5ND,E17 5,536739.0,190085.0,Waltham Forest,20,Unsurveyed/Urban,1,425200.0
ME12 2AZ,ME12 2,592914.0,174822.0,Swale,10,Unsurveyed/Urban,6,136700.0
RH7 6QD,RH7 6,540448.0,141983.0,Tandridge,110,Luvisols,1,460400.0
BN2 8EQ,BN2 8,538916.0,102153.0,Lewes,50,Unsurveyed/Urban,1,365400.0
SW11 2EB,SW11 2,527067.0,175629.0,Wandsworth,10,Unsurveyed/Urban,4,657100.0
SW1A 1NF,SW1A 1,529234.0,180224.0,Westminster,10,Unsurveyed/Urban,1,37109700.0
HP11 1RQ,HP11 1,488742.0,191647.0,Buckinghamshire,60,Unsurveyed/Urban,1,895500.0
GU1 2RB,GU1 2,502646.0,150666.0,Guildford,80,Unsurveyed/Urban,1,3220600.0
BH25 7RG,BH25 7,422160.0,93624.0,New Forest,20,Cambisols,1,515900.0
ME8 6BS,ME8 6,579196.0,167122.0,Medway,60,Unsurveyed/Urban,1,319900.0
SE1 7QL,SE1 7,531480.0,179491.0,Southwark,10,Unsurveyed/Urban,4,533200.0
KT5 8LA,KT5 8,518893.0,167162.0,Kingston upon Thames,30,Unsurveyed/Urban,1,651500.0
E9 6LD,E9 6,535533.0,184810.0,Hackney,10,Unsurveyed/Urban,1,456200.0
SW8 1EU,SW8 1,530625.0,177308.0,Lambeth,10,Unsurveyed/Urban,4,861000.0
SW4 7TS,SW4 7,530003.0,175652.0,Lambeth,20,Unsurveyed/Urban,1,660800.0
UB2 4AQ,UB2 4,513319.0,179437.0,Ealing,30,Unsurveyed/Urban,1,636600.0
GU21 4PJ,GU21 4,499310.0,158720.0,Woking,30,Unsurveyed/Urban,1,691800.0
W1W 7PR,W1W 7,529084.0,181628.0,Westminster,30,Unsurveyed/Urban,1,4647800.0
SL5 0QW,SL5 0,495051.0,167431.0,Windsor and Maidenhead,60,Luvisols,1,1703300.0
PO21 1JS,PO21 1,493641.0,99698.0,Arun,10,Unsurveyed/Urban,1,163200.0
DA1 1LZ,DA1 1,554997.0,173113.0,Dartford,30,Unsurveyed/Urban,1,616400.0
SE17 1TB,SE17 1,533121.0,178603.0,Southwark,10,Unsurveyed/Urban,4,491000.0
PO19 8SS,PO19 8,485530.0,103088.0,Chichester,10,Gleysols,1,504700.0
KT18 7SD,KT18 7,519819.0,160479.0,Epsom and Ewell,60,Unsurveyed/Urban,1,569200.0
CT6 6RW,CT6 6,620875.0,168523.0,Canterbury,30,Arenosols,1,397700.0
UB7 0DH,UB7 0,505963.0,176993.0,Hillingdon,30,Luvisols,1,2684900.0
EN4 9BG,EN4 9,526544.0,196767.0,Barnet,70,Unsurveyed/Urban,1,576200.0
SO20 8HR,SO20 8,428704.0,138145.0,Test Valley,70,Cambisols,6,749200.0
SM3 9PY,SM3 9,525226.0,166054.0,Sutton,40,Unsurveyed/Urban,1,420700.0
SS1 2LX,SS1 2,588494.0,185850.0,Southend-on-Sea,20,Unsurveyed/Urban,1,261600.0
TW17 8NN,TW17 8,509573.0,167132.0,Spelthorne,10,Unsurveyed/Urban,9,426000.0
UB8 2NW,UB8 2,505540.0,183006.0,Hillingdon,40,Unsurveyed/Urban,1,503600.0
SS16 4AX,SS16 4,571282.0,188292.0,Basildon,40,Unsurveyed/Urban,1,222900.0
SL1 9HE,SL1 9,495702.0,179685.0,Slough,20,Luvisols,4,311000.0
SL3 8SE,SL3 8,500672.0,179192.0,Slough,30,Unsurveyed/Urban,1,198900.0
SE19 3HL,SE19 3,531700.0,170777.0,Croydon,90,Unsurveyed/Urban,1,515400.0
W1F 8PZ,W1F 8,529382.0,181151.0,Westminster,20,Unsurveyed/Urban,1,4682900.0
PO21 3RP,PO21 3,491032.0,99492.0,Arun,10,Unsurveyed/Urban,1,326800.0
RH20 4LL,RH20 4,508503.0,114085.0,Horsham,50,Luvisols,1,490800.0
PO20 0NH,PO20 0,485898.0,94209.0,Chichester,10,Unsurveyed/Urban,1,286000.0
UB8 2DL,UB8 2,505481.0,183780.0,Hillingdon,40,Unsurveyed/Urban,1,501800.0
UB7 8JL,UB7 8,506586.0,180150.0,Hillingdon,30,Unsurveyed/Urban,1,426100.0
SS11 8AQ,SS11 8,574948.0,193639.0,Basildon,10,Unsurveyed/Urban,1,378500.0
OX10 8DS,OX10 8,461427.0,189379.0,South Oxfordshire,50,Luvisols,7,436100.0
SE18 2DJ,SE18 2,545628.0,177138.0,Greenwich,40,Cambisols,1,362200.0
EC1M 6AS,EC1M 6,531883.0,182044.0,Islington,20,Unsurveyed/Urban,1,3043000.0
TN31 6RL,TN31 6,585314.0,124010.0,Rother,20,Planosols,1,551700.0
NW4 2PB,NW4 2,523769.0,188577.0,Barnet,50,Unsurveyed/Urban,1,613600.0
SS15 5QD,SS15 5,568055.0,189730.0,Basildon,30,Unsurveyed/Urban,1,248400.0
E14 2AX,E14 2,538626.0,181020.0,Tower Hamlets,0,Unsurveyed/Urban,1,9781100.0
GU34 3DU,GU34 3,471284.0,135085.0,East Hampshire,130,Cambisols,1,795600.0
PO3 6AJ,PO3 6,466102.0,100718.0,Portsmouth,10,Unsurveyed/Urban,1,228000.0
N3 1EY,N3 1,524979.0,191282.0,Barnet,70,Unsurveyed/Urban,1,399100.0
CT17 0DE,CT17 0,630577.0,141920.0,Dover,60,Unsurveyed/Urban,1,243900.0
GU14 0AT,GU14 0,485957.0,155219.0,Rushmoor,70,Unsurveyed/Urban,1,394700.0
DA15 7AE,DA15 7,546285.0,172620.0,Bexley,40,Unsurveyed/Urban,1,460300.0
SL2 5RH,SL2 5,499194.0,180863.0,Slough,30,Unsurveyed/Urban,9,417900.0
SS16 6TT,SS16 6,566525.0,187808.0,Basildon,50,Cambisols,1,367600.0
SE6 4DL,SE6 4,536924.0,172452.0,Lewisham,20,Unsurveyed/Urban,1,511400.0
BN23 7JJ,BN23 7,562699.0,102608.0,Eastbourne,10,Unsurveyed/Urban,1,214700.0
GU51 4QP,GU51 4,480702.0,155066.0,Hart,70,Unsurveyed/Urban,1,656500.0
DA11 7NN,DA11 7,564540.0,172458.0,Gravesham,30,Unsurveyed/Urban,1,319600.0
RH1 5EH,RH1 5,528361.0,145917.0,Reigate and Banstead,70,Planosols,1,1279700.0
RG24 8TB,RG24 8,465933.0,155227.0,Basingstoke and Deane,70,Planosols,1,334400.0
SW10 0TB,SW10 0,526196.0,177588.0,Kensington and Chelsea,0,Unsurveyed/Urban,1,1375000.0
RG9 1RA,RG9 1,474550.0,181795.0,South Oxfordshire,70,Cambisols,1,732300.0
N7 9PX,N7 9,530035.0,184784.0,Islington,50,Unsurveyed/Urban,1,752200.0
PO1 3BW,PO1 3,463228.0,100284.0,Portsmouth,0,Unsurveyed/Urban,1,348600.0
SW12 9RU,SW12 9,528811.0,173208.0,Wandsworth,30,Unsurveyed/Urban,1,1264700.0
ME8 7JA,ME8 7,581514.0,165964.0,Medway,40,Unsurveyed/Urban,1,415600.0
RH5 6JA,RH5 6,511620.0,145875.0,Mole Valley,170,Luvisols,1,1047400.0
BN6 8HN,BN6 8,530493.0,115554.0,Mid Sussex,50,Cambisols,1,479300.0
BN7 3QW,BN7 3,538963.0,112821.0,Lewes,60,Cambisols,1,802100.0
N1 6AN,N1 6,532826.0,182938.0,Hackney,20,Unsurveyed/Urban,1,1924500.0
SO23 0NQ,SO23 0,449303.0,129855.0,Winchester,50,Unsurveyed/Urban,1,345200.0
GU10 5PH,GU10 5,479681.0,148376.0,Hart,100,Cambisols,1,509400.0
RH7 6JG,RH7 6,537696.0,144148.0,Tandridge,60,Luvisols,1,531300.0
SO19 1DU,SO19 1,446091.0,111147.0,Southampton,40,Unsurveyed/Urban,1,216600.0
NW7 4HS,NW7 4,521875.0,194894.0,Barnet,120,Stagnosols,1,1042100.0
E11 3HS,E11 3,539165.0,186013.0,Waltham Forest,10,Unsurveyed/Urban,1,284100.0
SO15 5QS,SO15 5,439899.0,114244.0,Southampton,20,Unsurveyed/Urban,1,264800.0
GU2 9PJ,GU2 9,498764.0,151657.0,Guildford,50,Unsurveyed/Urban,1,173200.0
SW11 8NJ,SW11 8,528688.0,177523.0,Wandsworth,10,Unsurveyed/Urban,1,1544200.0
SW2 4HR,SW2 4,530073.0,173299.0,Lambeth,40,Unsurveyed/Urban,1,817000.0
ME10 4BE,ME10 4,590848.0,162142.0,Swale,40,Mixed,1,276600.0
PO38 2DJ,PO38 2,450849.0,77131.0,Isle of Wight,110,Luvisols,1,309900.0
DA6 8JF,DA6 8,548054.0,175104.0,Bexley,50,Unsurveyed/Urban,1,486900.0
CT9 2QG,CT9 2,636104.0,170875.0,Thanet,20,Unsurveyed/Urban,1,214000.0
RM20 3AS,RM20 3,557878.0,177142.0,Thurrock,0,Gleysols,1,2300100.0
GU1 1RQ,GU1 1,500097.0,151909.0,Guildford,30,Unsurveyed/Urban,1,269700.0
OX11 0SZ,OX11 0,448057.0,185898.0,Vale of White Horse,120,Cambisols,1,554600.0
N1 4DP,N1 4,533211.0,184716.0,Hackney,20,Unsurveyed/Urban,1,710800.0
SW7 5LJ,SW7 5,526561.0,178817.0,Kensington and Chelsea,10,Unsurveyed/Urban,1,560700.0
RH5 5GB,RH5 5,516896.0,139711.0,Mole Valley,100,Planosols,1,639800.0
DA1 1SA,DA1 1,554856.0,173822.0,Dartford,30,Unsurveyed/Urban,1,930700.0
RM3 9QA,RM3 9,555000.0,192021.0,Havering,60,Unsurveyed/Urban,1,360800.0
PO33 3DS,PO33 3,458710.0,91623.0,Isle of Wight,50,Luvisols,1,204100.0
SW10 9DX,SW10 9,525766.0,177981.0,Kensington and Chelsea,0,Unsurveyed/Urban,1,2722400.0
NW10 5GL,NW10 5,523720.0,182623.0,Brent,30,Unsurveyed/Urban,1,936600.0
SO16 9QY,SO16 9,438301.0,113937.0,Southampton,10,Unsurveyed/Urban,1,196100.0
CT21 6DX,CT21 6,616154.0,134200.0,Folkestone and Hythe,10,Unsurveyed/Urban,4,288700.0
RM1 2AP,RM1 2,551671.0,187691.0,Havering,10,Unsurveyed/Urban,1,397400.0
SW2 5UT,SW2 5,530336.0,175093.0,Lambeth,20,Unsurveyed/Urban,1,472200.0
W1K 2QN,W1K 2,528351.0,180545.0,Westminster,20,Unsurveyed/Urban,1,5764500.0
N1 7EY,N1 7,532618.0,183538.0,Hackney,20,Unsurveyed/Urban,1,878100.0
NW2 1LR,NW2 1,523096.0,187280.0,Barnet,50,Unsurveyed/Urban,1,499000.0
RH5 6JH,RH5 6,511949.0,145476.0,Mole Valley,170,Mixed,1,695800.0
SE1 3UQ,SE1 3,533229.0,179295.0,Southwark,10,Unsurveyed/Urban,4,1066300.0
PO21 1AY,PO21 1,493687.0,99808.0,Arun,10,Unsurveyed/Urban,1,165900.0
RG25 3BB,RG25 3,454674.0,148122.0,Basingstoke and Deane,110,Luvisols,1,398300.0
RH5 4GD,RH5 4,517395.0,148151.0,Mole Valley,80,Luvisols,1,533700.0
WC1V 6NZ,WC1V 6,530597.0,181643.0,Camden,20,Unsurveyed/Urban,1,11900700.0
GU8 5LN,GU8 5,494710.0,139908.0,Waverley,80,Podzols,1,482300.0
RG14 5LD,RG14 5,447076.0,166809.0,West Berkshire,80,Unsurveyed/Urban,1,647600.0
SE14 6DX,SE14 6,536688.0,177520.0,Lewisham,10,Unsurveyed/Urban,4,762400.0
NW2 1QE,NW2 1,524166.0,186772.0,Barnet,50,Unsurveyed/Urban,1,527700.0
E16 1FG,E16 1,539776.0,181123.0,Newham,0,Unsurveyed/Urban,6,2372800.0
GU6 7PU,GU6 7,509265.0,140455.0,Waverley,100,Planosols,1,668500.0
W1W 5AG,W1W 5,528817.0,182091.0,Westminster,30,Unsurveyed/Urban,1,972300.0
GU9 9LG,GU9 9,486360.0,148816.0,Waverley,80,Planosols,2,310700.0
SL4 1PB,SL4 1,496836.0,176858.0,Windsor and Maidenhead,30,Unsurveyed/Urban,1,788100.0
UB8 1TH,UB8 1,505820.0,184247.0,Hillingdon,50,Unsurveyed/Urban,1,1180800.0
NW1 8JP,NW1 8,528096.0,183843.0,Camden,40,Unsurveyed/Urban,1,1146500.0
ME3 9DU,ME3 9,577949.0,172436.0,Medway,20,Luvisols,1,332000.0
W1U 6QJ,W1U 6,528076.0,181707.0,Westminster,30,Unsurveyed/Urban,1,2673700.0
HA8 0RW,HA8 0,520766.0,191231.0,Barnet,60,Unsurveyed/Urban,1,301400.0
BN20 8HE,BN20 8,558808.0,99157.0,Eastbourne,70,Cambisols,1,353400.0
GU1 1EG,GU1 1,499269.0,150685.0,Guildford,30,Unsurveyed/Urban,1,689400.0
SE13 5QL,SE13 5,539198.0,174956.0,Lewisham,20,Unsurveyed/Urban,1,796100.0
HA4 6TX,HA4 6,511161.0,185329.0,Hillingdon,40,Unsurveyed/Urban,1,458900.0
RH10 7EG,RH10 7,529572.0,136955.0,Crawley,90,Unsurveyed/Urban,1,333200.0
SO50 5LT,SO50 5,445392.0,118592.0,Eastleigh,20,Unsurveyed/Urban,1,221200.0
SO45 1YS,SO45 1,444525.0,101412.0,New Forest,20,Unsurveyed/Urban,1,270500.0
TW15 1UF,TW15 1,508178.0,170273.0,Spelthorne,20,Unsurveyed/Urban,1,484400.0
RM8 3AJ,RM8 3,548317.0,186269.0,Barking and Dagenham,10,Unsurveyed/Urban,1,274300.0
KT22 9UX,KT22 9,514550.0,156516.0,Mole Valley,40,Cambisols,1,285600.0
SE17 3BN,SE17 3,531918.0,178213.0,Southwark,10,Unsurveyed/Urban,4,656900.0
W1W 6BF,W1W 6,529062.0,181867.0,Westminster,30,Unsurveyed/Urban,1,987600.0
CT10 2UA,CT10 2,638257.0,168692.0,Thanet,40,Unsurveyed/Urban,1,330400.0
SL1 8PH,SL1 8,494112.0,186646.0,Buckinghamshire,90,Planosols,1,624500.0
NW10 7RB,NW10 7,520153.0,182656.0,Brent,30,Unsurveyed/Urban,1,1748500.0
SL4 6DP,SL4 6,496722.0,177986.0,Windsor and Maidenhead,20,Luvisols,6,475200.0
WC1B 5AA,WC1B 5,530351.0,181860.0,Camden,20,Unsurveyed/Urban,1,595000.0
TN12 6FA,TN12 6,567098.0,145166.0,Tunbridge Wells,20,Gleysols,1,1301400.0
TN24 8QP,TN24 8,600823.0,143621.0,Ashford,50,Unsurveyed/Urban,1,281500.0
KT3 3UQ,KT3 3,520526.0,169451.0,Kingston upon Thames,20,Unsurveyed/Urban,1,576300.0
SP6 1AZ,SP6 1,414674.0,114107.0,New Forest,30,Gleysols,1,315000.0
CT17 0PX,CT17 0,628805.0,143305.0,Dover,60,Leptosols,1,397100.0
SS17 8HW,SS17 8,569676.0,184285.0,Thurrock,20,Unsurveyed/Urban,1,348000.0
KT12 2JQ,KT12 2,510228.0,167390.0,Elmbridge,10,Unsurveyed/Urban,8,513800.0
GU32 1RL,GU32 1,470140.0,123213.0,East Hampshire,110,Luvisols,1,683000.0
PO7 5BN,PO7 5,466894.0,107082.0,Havant,60,Unsurveyed/Urban,1,286700.0
SE12 9PH,SE12 9,541104.0,172464.0,Lewisham,40,Unsurveyed/Urban,6,455300.0
GU4 7YS,GU4 7,501039.0,151836.0,Guildford,40,Planosols,1,552900.0
TN16 1SA,TN16 1,544057.0,154078.0,Sevenoaks,130,Luvisols,1,687600.0
W9 2LZ,W9 2,525418.0,182687.0,Westminster,30,Unsurveyed/Urban,1,1152500.0
UB5 6XD,UB5 6,512203.0,182509.0,Ealing,30,Unsurveyed/Urban,1,301100.0
NW5 2BE,NW5 2,529474.0,184988.0,Camden,40,Unsurveyed/Urban,1,874000.0
TW13 5JT,TW13 5,512249.0,172611.0,Hounslow,20,Unsurveyed/Urban,1,344800.0
SW8 1DP,SW8 1,530575.0,177189.0,Lambeth,10,Unsurveyed/Urban,3,873300.0
NW1 4PN,NW1 4,528511.0,182195.0,Westminster,30,Unsurveyed/Urban,1,4802200.0
BN16 4AU,BN16 4,507253.0,103580.0,Arun,10,Unsurveyed/Urban,1,405000.0
HP22 6DH,HP22 6,486328.0,208137.0,Buckinghamshire,130,Leptosols,1,600700.0
GU2 4EN,GU2 4,499224.0,148645.0,Guildford,70,Unsurveyed/Urban,1,826600.0
SO30 2RZ,SO30 2,449647.0,114922.0,Eastleigh,30,Planosols,1,236300.0
SW17 9SH,SW17 9,527773.0,170997.0,Wandsworth,20,Unsurveyed/Urban,1,621900.0
TW7 5PQ,TW7 5,515703.0,177590.0,Hounslow,20,Unsurveyed/Urban,1,423700.0
WC1X 0BA,WC1X 0,530992.0,182118.0,Camden,20,Unsurveyed/Urban,1,1137800.0
PO22 0DP,PO22 0,496274.0,104461.0,Arun,10,Gleysols,1,351800.0
SO22 5GE,SO22 5,446565.0,129749.0,Winchester,110,Unsurveyed/Urban,1,622200.0
GU47 0RZ,GU47 0,484616.0,161473.0,Bracknell Forest,60,Gleysols,1,392200.0
SP11 8JA,SP11 8,429125.0,143633.0,Test Valley,80,Leptosols,1,628100.0
TN18 5LN,TN18 5,579108.0,127879.0,Tunbridge Wells,50,Planosols,1,552500.0
MK18 2DG,MK18 2,474327.0,233621.0,Buckinghamshire,90,Cambisols,1,406800.0
BN18 9FE,BN18 9,502019.0,106909.0,Arun,10,Gleysols,6,529400.0
MK18 5EY,MK18 5,471607.0,236406.0,Buckinghamshire,110,Cambisols,1,800000.0
PO16 7QG,PO16 7,457222.0,106979.0,Fareham,30,Unsurveyed/Urban,1,344100.0
IG3 8XP,IG3 8,546596.0,188606.0,Redbridge,20,Unsurveyed/Urban,1,416400.0
BR4 0ET,BR4 0,539045.0,167272.0,Bromley,60,Unsurveyed/Urban,1,677700.0
BN21 1TP,BN21 1,559730.0,100319.0,Eastbourne,50,Unsurveyed/Urban,1,305000.0
CT19 5LS,CT19 5,621520.0,137526.0,Folkestone and Hythe,50,Unsurveyed/Urban,1,251200.0
SS3 9HX,SS3 9,593031.0,184891.0,Southend-on-Sea,10,Unsurveyed/Urban,1,296700.0
N22 5PP,N22 5,531201.0,190855.0,Haringey,30,Unsurveyed/Urban,1,484900.0
UB2 5RQ,UB2 5,512766.0,178397.0,Hounslow,30,Unsurveyed/Urban,1,511500.0
BN9 9DJ,BN9 9,544333.0,100239.0,Lewes,20,Luvisols,1,260300.0
RH10 7SE,RH10 7,530008.0,136358.0,Crawley,100,Luvisols,1,343400.0
RH16 4GD,RH16 4,532230.0,122872.0,Mid Sussex,60,Luvisols,1,262200.0
SE19 1NZ,SE19 1,533458.0,170891.0,Lambeth,90,Unsurveyed/Urban,1,527800.0
W1J 5NW,W1J 5,528560.0,180483.0,Westminster,20,Unsurveyed/Urban,1,7261400.0
BH25 5FN,BH25 5,425437.0,95264.0,New Forest,30,Unsurveyed/Urban,1,384900.0
RH6 9SX,RH6 9,530415.0,141876.0,Reigate and Banstead,60,Gleysols,7,464700.0
SE17 1LX,SE17 1,532450.0,178590.0,Southwark,10,Unsurveyed/Urban,4,561200.0
DA8 2LF,DA8 2,553755.0,178053.0,Bexley,10,Gleysols,1,303300.0
HP21 8LL,HP21 8,481528.0,212952.0,Buckinghamshire,80,Unsurveyed/Urban,1,260400.0
N16 5QZ,N16 5,533469.0,187572.0,Hackney,30,Unsurveyed/Urban,1,766200.0
OX10 8ES,OX10 8,461585.0,189223.0,South Oxfordshire,50,Cambisols,1,409900.0
BN25 4DG,BN25 4,549830.0,98853.0,Lewes,20,Unsurveyed/Urban,1,791300.0
CT17 0SF,CT17 0,629850.0,143334.0,Dover,50,Unsurveyed/Urban,1,397600.0
BN27 3SE,BN27 3,552920.0,111347.0,Wealden,20,Planosols,1,338900.0
TN6 1RQ,TN6 1,550939.0,131359.0,Wealden,190,Unsurveyed/Urban,1,749000.0
SW1Y 6JT,SW1Y 6,529406.0,180450.0,Westminster,20,Unsurveyed/Urban,1,3346900.0
TW20 9AG,TW20 9,501794.0,171474.0,Runnymede,20,Unsurveyed/Urban,9,644600.0
CT4 7AX,CT4 7,615432.0,155611.0,Canterbury,50,Cambisols,1,2111000.0
N19 5EY,N19 5,529421.0,185770.0,Islington,40,Unsurveyed/Urban,1,636600.0
BH25 6HJ,BH25 6,424443.0,94767.0,New Forest,40,Unsurveyed/Urban,1,294600.0
SE16 3BW,SE16 3,535008.0,178219.0,Southwark,10,Unsurveyed/Urban,4,611500.0
CT6 6LX,CT6 6,619399.0,168049.0,Canterbury,30,Unsurveyed/Urban,1,391800.0
SW6 2PD,SW6 2,525828.0,175911.0,Hammersmith and Fulham,10,Unsurveyed/Urban,4,910800.0
TN25 5EU,TN25 5,604693.0,146869.0,Ashford,30,Mixed,5,505000.0
TW17 9AG,TW17 9,507743.0,167426.0,Spelthorne,10,Unsurveyed/Urban,6,479400.0
RG17 8PR,RG17 8,432946.0,178459.0,West Berkshire,130,Cambisols,1,243900.0
SM4 5JD,SM4 5,526063.0,168506.0,Merton,20,Unsurveyed/Urban,4,442100.0
BH25 7HG,BH25 7,423909.0,93430.0,New Forest,30,Unsurveyed/Urban,1,289000.0
BN22 0UB,BN22 0,559938.0,103282.0,Eastbourne,10,Unsurveyed/Urban,1,142000.0
CT7 0PT,CT7 0,625940.0,166957.0,Thanet,20,Luvisols,1,352500.0
SW15 1JF,SW15 1,522892.0,175932.0,Wandsworth,10,Unsurveyed/Urban,1,951700.0
TN2 5SR,TN2 5,558283.0,138502.0,Tunbridge Wells,100,Unsurveyed/Urban,1,429600.0
SL6 4HH,SL6 4,487528.0,180566.0,Windsor and Maidenhead,40,Unsurveyed/Urban,1,392000.0
IG1 4RZ,IG1 4,543667.0,187252.0,Redbridge,10,Unsurveyed/Urban,1,293900.0
PO1 1AF,PO1 1,464340.0,100350.0,Portsmouth,10,Unsurveyed/Urban,1,316900.0
SO50 9QH,SO50 9,444701.0,119049.0,Eastleigh,20,Unsurveyed/Urban,1,351000.0
CT5 4EU,CT5 4,609482.0,165419.0,Canterbury,10,Unsurveyed/Urban,4,404600.0
EC2P 2EW,EC2P 2,531073.0,182317.0,Islington,20,Unsurveyed/Urban,1,41319700.0
RH5 4NE,RH5 4,517184.0,144993.0,Mole Valley,110,Planosols,1,561000.0
SW2 3SW,SW2 3,530570.0,173066.0,Lambeth,60,Unsurveyed/Urban,1,629600.0
SE13 5NB,SE13 5,539051.0,174574.0,Lewisham,20,Unsurveyed/Urban,8,2148900.0
HA9 8NP,HA9 8,518370.0,186625.0,Brent,40,Unsurveyed/Urban,1,538000.0
IG5 0NN,IG5 0,542651.0,190566.0,Redbridge,20,Unsurveyed/Urban,1,491700.0
SE5 9NH,SE5 9,532353.0,176594.0,Southwark,10,Unsurveyed/Urban,1,332300.0
RM14 3BX,RM14 3,556400.0,186655.0,Havering,20,Unsurveyed/Urban,1,589700.0
CT6 7FZ,CT6 7,617363.0,167186.0,Canterbury,10,Unsurveyed/Urban,1,283000.0
BN6 8SU,BN6 8,532760.0,115350.0,Lewes,70,Stagnosols,1,481800.0
BN1 3HA,BN1 3,530595.0,104625.0,Brighton and Hove,60,Unsurveyed/Urban,1,939400.0
RG1 7YU,RG1 7,470226.0,173153.0,Reading,50,Unsurveyed/Urban,1,304000.0
E16 3TG,E16 3,541663.0,181604.0,Newham,10,Unsurveyed/Urban,6,348400.0
SE19 1JH,SE19 1,532845.0,171100.0,Lambeth,90,Unsurveyed/Urban,1,587900.0
SO15 3UN,SO15 3,439973.0,113764.0,Southampton,20,Unsurveyed/Urban,1,205100.0
HP19 9HU,HP19 9,480389.0,214947.0,Buckinghamshire,80,Unsurveyed/Urban,1,259600.0
RH4 2NR,RH4 2,516954.0,147870.0,Mole Valley,70,Unsurveyed/Urban,1,570000.0
SW17 0BA,SW17 0,525963.0,172019.0,Wandsworth,10,Unsurveyed/Urban,1,588400.0
N8 9DL,N8 9,530894.0,189171.0,Haringey,40,Unsurveyed/Urban,1,863000.0
N2 0SH,N2 0,526371.0,189914.0,Barnet,90,Unsurveyed/Urban,1,2057500.0
PO8 0ER,PO8 0,470254.0,114446.0,East Hampshire,90,Cambisols,1,355100.0
SP6 2JP,SP6 2,415543.0,114248.0,New Forest,30,Luvisols,1,767700.0
CT21 5NS,CT21 5,616092.0,134660.0,Folkestone and Hythe,10,Unsurveyed/Urban,1,367500.0
SL4 4BH,SL4 4,493742.0,175487.0,Windsor and Maidenhead,60,Mixed,1,735600.0
BN7 2DX,BN7 2,541405.0,110411.0,Lewes,10,Unsurveyed/Urban,6,462800.0
EN5 4BP,EN5 4,524410.0,196350.0,Barnet,130,Unsurveyed/Urban,1,376000.0
RH12 4EW,RH12 4,519553.0,132133.0,Horsham,80,Cambisols,1,397500.0
BN2 3AU,BN2 3,532130.0,105345.0,Brighton and Hove,40,Unsurveyed/Urban,1,633600.0
W1T 2QN,W1T 2,529470.0,181734.0,Camden,30,Unsurveyed/Urban,1,6050000.0
SE15 2QW,SE15 2,534790.0,176746.0,Southwark,10,Unsurveyed/Urban,1,404600.0
HA4 7UE,HA4 7,508505.0,189117.0,Hillingdon,50,Planosols,1,257000.0
NW10 4QA,NW10 4,521948.0,183304.0,Brent,50,Unsurveyed/Urban,1,410900.0
SE16 3UQ,SE16 3,534502.0,178864.0,Southwark,10,Unsurveyed/Urban,4,603400.0
BN13 3NQ,BN13 3,511414.0,105291.0,Worthing,20,Unsurveyed/Urban,1,419700.0
HP22 6PY,HP22 6,488139.0,204650.0,Buckinghamshire,150,Luvisols,1,649600.0
N2 8BF,N2 8,527126.0,189490.0,Barnet,90,Unsurveyed/Urban,1,529200.0
PO6 1SE,PO6 1,468195.0,105211.0,Portsmouth,0,Cambisols,1,318700.0
SO50 8FE,SO50 8,448798.0,119007.0,Eastleigh,40,Unsurveyed/Urban,1,277100.0
SE27 9LQ,SE27 9,532010.0,172290.0,Lambeth,40,Unsurveyed/Urban,1,657100.0
TW18 4UW,TW18 4,503361.0,171746.0,Spelthorne,20,Unsurveyed/Urban,8,969500.0
CT2 7SS,CT2 7,613228.0,159765.0,Canterbury,70,Luvisols,1,340600.0
TW13 6LA,TW13 6,512590.0,171867.0,Hounslow,20,Unsurveyed/Urban,1,372700.0
SW8 1ED,SW8 1,530480.0,177384.0,Lambeth,10,Unsurveyed/Urban,4,577500.0
NW3 4SQ,NW3 4,527847.0,184509.0,Camden,40,Unsurveyed/Urban,1,1321400.0
BN12 5DG,BN12 5,509778.0,103046.0,Arun,10,Unsurveyed/Urban,1,524300.0
E16 3JL,E16 3,541095.0,181543.0,Newham,10,Unsurveyed/Urban,6,345900.0
SE24 0DS,SE24 0,531976.0,174742.0,Lambeth,30,Unsurveyed/Urban,1,1254200.0
E14 2DP,E14 2,538729.0,180753.0,Tower Hamlets,0,Unsurveyed/Urban,4,11593600.0
SO30 0JX,SO30 0,449328.0,112854.0,Eastleigh,30,Unsurveyed/Urban,1,223700.0
SE4 1NY,SE4 1,536937.0,176143.0,Lewisham,30,Unsurveyed/Urban,1,616200.0
TN35 5LB,TN35 5,583276.0,110774.0,Hastings,90,Unsurveyed/Urban,1,268400.0
SE1 0DY,SE1 0,531955.0,179962.0,Southwark,10,Unsurveyed/Urban,4,4126400.0
WC1H 9LS,WC1H 9,529918.0,182421.0,Camden,20,Unsurveyed/Urban,1,2574100.0
